"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","hiddenVisually_b18fe2 2","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:20 PM","—","Thursday, October 23, 2025 at 12:20 PM","Call Sweep","IBIT","60","11/07/2025","Call","Ask","2,662","$1.1M","3,350","1,874","4 hours ago","Thursday, October 23, 2025 at 12:05 PM","",""
"","","","","[","Thursday, October 23, 2025 at 12:26 PM","Unusual Put Sweep","NFLX","1,090","11/07/2025","Put","Above","529","$1.1M","7,059","173","4 hours ago","Thursday, October 23, 2025 at 12:10 PM","12:26 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:36 PM","—","Thursday, October 23, 2025 at 12:36 PM","Put Sweep","GLD","375","01/16/2026","Put","Ask","556","$658.9K","577","4,662","4 hours ago","Thursday, October 23, 2025 at 12:21 PM","",""
"","","","","[","Thursday, October 23, 2025 at 12:38 PM","Call Sweep","MSTR","310","10/31/2025","Call","Ask","2,509","$1M","3,421","4,116","4 hours ago","Thursday, October 23, 2025 at 12:23 PM","12:38 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:47 PM","—","Thursday, October 23, 2025 at 12:47 PM","Call Sweep","ORCL","280","12/19/2025","Call","Ask","200","$502K","870","23,599","4 hours ago","Thursday, October 23, 2025 at 12:32 PM","",""
"","","","","[","Thursday, October 23, 2025 at 12:52 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","668","$996K","2,674","13,265","4 hours ago","Thursday, October 23, 2025 at 12:37 PM","12:52 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:52 PM","Unusual Call Sweep","TSLA","450","10/31/2025","Call","Above","465","$434.7K","24,641","6,978","4 hours ago","Thursday, October 23, 2025 at 12:37 PM","12:52 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:53 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","606","$905.9K","3,315","13,265","4 hours ago","Thursday, October 23, 2025 at 12:38 PM","12:53 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:54 PM","Call Sweep","TSLA","500","11/21/2025","Call","Ask","522","$446.3K","8,007","38,431","4 hours ago","Thursday, October 23, 2025 at 12:39 PM","12:54 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:55 PM","—","Thursday, October 23, 2025 at 12:55 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","1,000","$1.6M","5,481","13,265","4 hours ago","Thursday, October 23, 2025 at 12:40 PM","",""
"","","","","[","Thursday, October 23, 2025 at 12:57 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","795","$1.3M","6,319","13,265","4 hours ago","Thursday, October 23, 2025 at 12:42 PM","12:57 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:57 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","1,000","$1.6M","7,330","13,265","4 hours ago","Thursday, October 23, 2025 at 12:42 PM","12:57 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:57 PM","Unusual Call Sweep","TSLA","430","10/31/2025","Call","Ask","203","$409K","12,982","4,280","4 hours ago","Thursday, October 23, 2025 at 12:42 PM","12:57 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:58 PM","Call Sweep","NBIS","100","01/15/2027","Call","Ask","450","$2M","523","2,896","4 hours ago","Thursday, October 23, 2025 at 12:43 PM","12:58 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:58 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","585","$945.8K","7,926","13,265","4 hours ago","Thursday, October 23, 2025 at 12:43 PM","12:58 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:59 PM","Unusual Call Sweep","IBM","275","11/07/2025","Call","Ask","400","$486K","1,037","48","4 hours ago","Thursday, October 23, 2025 at 12:43 PM","12:59 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:59 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","1,031","$1.7M","9,401","13,265","4 hours ago","Thursday, October 23, 2025 at 12:44 PM","12:59 PM","]"
"","","","","[","Thursday, October 23, 2025 at 12:59 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","1,000","$1.7M","10,402","13,265","4 hours ago","Thursday, October 23, 2025 at 12:44 PM","12:59 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:01 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","1,045","$1.8M","11,524","13,265","4 hours ago","Thursday, October 23, 2025 at 12:45 PM","1:01 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:02 PM","Call Sweep","GLD","385","10/31/2025","Call","Ask","1,000","$460K","2,091","10,110","4 hours ago","Thursday, October 23, 2025 at 12:46 PM","1:02 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:04 PM","—","Thursday, October 23, 2025 at 1:04 PM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","1,002","$1.6M","15,846","13,265","4 hours ago","Thursday, October 23, 2025 at 12:49 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:05 PM","Call Sweep","TSLA","940","09/18/2026","Call","Above","514","$952.6K","1,301","6,432","4 hours ago","Thursday, October 23, 2025 at 12:50 PM","1:05 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:05 PM","Call Sweep","TSLA","550","01/16/2026","Call","Above","962","$1.6M","18,108","13,265","4 hours ago","Thursday, October 23, 2025 at 12:50 PM","1:05 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:07 PM","Call Sweep","MSTR","310","10/31/2025","Call","Ask","2,073","$839.6K","5,626","4,116","3 hours ago","Thursday, October 23, 2025 at 12:52 PM","1:07 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:10 PM","Call Sweep","TSLA","550","12/19/2025","Call","Above","1,003","$1M","1,968","7,296","3 hours ago","Thursday, October 23, 2025 at 12:55 PM","1:10 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:11 PM","—","Thursday, October 23, 2025 at 1:11 PM","Call Sweep","NVDA","200","06/18/2026","Call","Ask","219","$430.3K","537","35,621","3 hours ago","Thursday, October 23, 2025 at 12:56 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:11 PM","Call Sweep","TSLA","550","12/19/2025","Call","Above","1,001","$1M","4,013","7,296","3 hours ago","Thursday, October 23, 2025 at 12:56 PM","1:11 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:12 PM","Call Sweep","TSLA","550","12/19/2025","Call","Ask","1,001","$1.1M","5,045","7,296","3 hours ago","Thursday, October 23, 2025 at 12:57 PM","1:12 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:18 PM","Unusual Call Sweep","TSLA","440","10/24/2025","Call","Above","944","$844.9K","92,014","13,126","3 hours ago","Thursday, October 23, 2025 at 1:03 PM","1:18 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:18 PM","—","Thursday, October 23, 2025 at 1:18 PM","Unusual Call Sweep","TSLA","450","10/24/2025","Call","Ask","1,183","$496.9K","95,020","27,504","3 hours ago","Thursday, October 23, 2025 at 1:03 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:19 PM","Call Sweep","CRWV","125","01/15/2027","Call","Ask","200","$920K","206","1,589","3 hours ago","Thursday, October 23, 2025 at 1:04 PM","1:19 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:27 PM","—","Thursday, October 23, 2025 at 1:27 PM","Unusual Call Sweep","COIN","372.5","10/31/2025","Call","Ask","1,591","$458.2K","1,643","190","3 hours ago","Thursday, October 23, 2025 at 1:11 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:29 PM","Call Sweep","TSLA","500","11/21/2025","Call","Above","1,500","$1.9M","12,189","38,431","3 hours ago","Thursday, October 23, 2025 at 1:14 PM","1:29 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:34 PM","—","Thursday, October 23, 2025 at 1:34 PM","Call Sweep","TSLA","450","11/07/2025","Call","Above","805","$1.6M","6,733","4,599","3 hours ago","Thursday, October 23, 2025 at 1:18 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:38 PM","Call Sweep","TSLA","500","11/21/2025","Call","Above","584","$640.5K","15,713","38,431","3 hours ago","Thursday, October 23, 2025 at 1:23 PM","1:38 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:40 PM","Call Sweep","TSLA","500","11/21/2025","Call","Ask","500","$577.5K","16,617","38,431","3 hours ago","Thursday, October 23, 2025 at 1:24 PM","1:40 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:41 PM","—","Thursday, October 23, 2025 at 1:41 PM","Call Sweep","IREN","100","01/16/2026","Call","Ask","999","$429.6K","1,304","4,817","3 hours ago","Thursday, October 23, 2025 at 1:26 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:43 PM","Call Sweep","TSLA","450","11/07/2025","Call","Above","200","$400.1K","7,240","4,599","3 hours ago","Thursday, October 23, 2025 at 1:28 PM","1:43 PM","]"
"","","","","[","Thursday, October 23, 2025 at 1:48 PM","Call Sweep","IREN","60","11/21/2025","Call","Ask","644","$450.8K","10,820","14,670","3 hours ago","Thursday, October 23, 2025 at 1:33 PM","1:48 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:53 PM","—","Thursday, October 23, 2025 at 1:53 PM","Call Sweep","AMD","230","10/31/2025","Call","Ask","401","$407K","4,374","4,930","3 hours ago","Thursday, October 23, 2025 at 1:38 PM","",""
"","","","","[","Thursday, October 23, 2025 at 1:55 PM","Unusual Call Sweep","SLV","44.5","10/31/2025","Call","Ask","4,999","$549.9K","47,353","5,504","3 hours ago","Thursday, October 23, 2025 at 1:39 PM","1:55 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:06 PM","—","Thursday, October 23, 2025 at 2:06 PM","Call Sweep","AMD","230","10/31/2025","Call","Above","391","$427.4K","4,925","4,930","3 hours ago","Thursday, October 23, 2025 at 1:45 PM","",""
"","","","","[","Thursday, October 23, 2025 at 2:06 PM","Call Sweep","TSLA","940","09/18/2026","Call","Ask","250","$495K","1,806","6,432","3 hours ago","Thursday, October 23, 2025 at 1:46 PM","2:06 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:06 PM","Call Sweep","TSLA","910","06/18/2026","Call","Ask","500","$630K","505","274","3 hours ago","Thursday, October 23, 2025 at 1:48 PM","2:06 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:06 PM","Unusual Call Sweep","ETHA","30","10/31/2025","Call","Above","5,746","$684.7K","9,901","2,605","3 hours ago","Thursday, October 23, 2025 at 1:49 PM","2:06 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:07 PM","Call Sweep","GLD","405","02/20/2026","Call","Ask","490","$563.5K","601","2,650","3 hours ago","Thursday, October 23, 2025 at 1:51 PM","2:07 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:07 PM","Call Sweep","KWEB","40","01/16/2026","Call","Ask","3,849","$1.1M","4,156","68,384","3 hours ago","Thursday, October 23, 2025 at 1:52 PM","2:07 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:15 PM","—","Thursday, October 23, 2025 at 2:15 PM","Call Sweep","TSLA","940","06/18/2026","Call","Ask","500","$580K","1,838","13,199","2 hours ago","Thursday, October 23, 2025 at 2:00 PM","",""
"","","","","[","Thursday, October 23, 2025 at 2:16 PM","Call Sweep","TSLA","940","06/18/2026","Call","Ask","500","$580K","2,838","13,199","2 hours ago","Thursday, October 23, 2025 at 2:01 PM","2:16 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:18 PM","Unusual Call Sweep","TSLA","900","01/21/2028","Call","Ask","200","$1.4M","2,343","456","2 hours ago","Thursday, October 23, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:22 PM","Put Sweep","MSFT","515","11/21/2025","Put","Ask","341","$441.6K","432","2,409","2 hours ago","Thursday, October 23, 2025 at 2:07 PM","2:22 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:24 PM","—","Thursday, October 23, 2025 at 2:24 PM","Put Sweep","INTC","40","12/18/2026","Put","Ask","500","$480K","505","9,726","2 hours ago","Thursday, October 23, 2025 at 2:09 PM","",""
"","","","","[","Thursday, October 23, 2025 at 2:26 PM","Call Sweep","IREN","65","03/20/2026","Call","Ask","330","$521.4K","2,478","6,626","2 hours ago","Thursday, October 23, 2025 at 2:11 PM","2:26 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:27 PM","Call Sweep","IBIT","61.5","11/14/2025","Call","Above","2,099","$818.8K","2,148","3,762","2 hours ago","Thursday, October 23, 2025 at 2:12 PM","2:27 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:28 PM","Unusual Call Sweep","IREN","65","12/18/2026","Call","Ask","855","$2.3M","1,017","294","2 hours ago","Thursday, October 23, 2025 at 2:13 PM","2:28 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:30 PM","Call Sweep","UUUU","25","01/16/2026","Call","Ask","1,964","$1.1M","3,814","13,899","2 hours ago","Thursday, October 23, 2025 at 2:15 PM","2:30 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:31 PM","—","Thursday, October 23, 2025 at 2:31 PM","Unusual Call Sweep","TSLA","505","01/16/2026","Call","Ask","171","$440.3K","530","49","2 hours ago","Thursday, October 23, 2025 at 2:16 PM","",""
"","","","","[","Thursday, October 23, 2025 at 2:33 PM","Call Sweep","AMZN","260","03/20/2026","Call","Above","2,503","$2M","2,602","8,954","2 hours ago","Thursday, October 23, 2025 at 2:18 PM","2:33 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:35 PM","Highly Unusual Call Sweep","NVDA","210","06/18/2026","Call","Above","5,500","$9.2M","6,192","26,779","2 hours ago","Thursday, October 23, 2025 at 2:19 PM","2:35 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:36 PM","Call Sweep","NVDA","210","03/20/2026","Call","Ask","2,500","$2.8M","2,913","30,916","2 hours ago","Thursday, October 23, 2025 at 2:21 PM","2:36 PM","]"
"","","","","[","Thursday, October 23, 2025 at 2:36 PM","Unusual Put Sweep","AAPL","275","04/17/2026","Put","Ask","308","$751.5K","320","92","2 hours ago","Thursday, October 23, 2025 at 2:21 PM","2:36 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:39 PM","—","Thursday, October 23, 2025 at 2:39 PM","Call Sweep","NVDA","185","11/21/2025","Call","Ask","1,000","$880K","4,428","48,040","2 hours ago","Thursday, October 23, 2025 at 2:24 PM","",""
"","","","","[","Thursday, October 23, 2025 at 2:40 PM","Call Sweep","NVDA","185","11/21/2025","Call","Ask","1,402","$1.2M","6,343","48,040","2 hours ago","Thursday, October 23, 2025 at 2:25 PM","2:40 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:47 PM","—","Thursday, October 23, 2025 at 2:47 PM","Call Sweep","AAOI","20","03/20/2026","Call","Above","298","$432.2K","300","689","2 hours ago","Thursday, October 23, 2025 at 2:32 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","3:07 PM","—","Thursday, October 23, 2025 at 3:07 PM","Call Sweep","TSLA","500","11/21/2025","Call","Ask","501","$470.9K","22,442","38,431","2 hours ago","Thursday, October 23, 2025 at 2:52 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","3:28 PM","—","Thursday, October 23, 2025 at 3:28 PM","Call Sweep","MU","220","03/20/2026","Call","Ask","300","$846K","529","2,935","an hour ago","Thursday, October 23, 2025 at 3:13 PM","",""
"","","","","[","Thursday, October 23, 2025 at 3:34 PM","Call Sweep","AMZN","250","01/16/2026","Call","Ask","1,839","$1.1M","8,456","47,880","an hour ago","Thursday, October 23, 2025 at 3:19 PM","3:34 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","3:39 PM","—","Thursday, October 23, 2025 at 3:39 PM","Unusual Call Sweep","TSLA","440","10/24/2025","Call","Above","549","$548.9K","111,245","13,126","58 minutes ago","Thursday, October 23, 2025 at 3:24 PM","",""
"","","","","[","Thursday, October 23, 2025 at 3:40 PM","Put Sweep","GOOGL","200","01/21/2028","Put","Ask","287","$585.5K","303","324","57 minutes ago","Thursday, October 23, 2025 at 3:25 PM","3:40 PM","]"
"","","","","[","Thursday, October 23, 2025 at 3:40 PM","Call Sweep","UPST","70","06/18/2026","Call","Ask","425","$422.9K","434","1,808","57 minutes ago","Thursday, October 23, 2025 at 3:25 PM","3:40 PM","]"
"","","","","[","Thursday, October 23, 2025 at 3:41 PM","Unusual Call Sweep","APP","625","11/07/2025","Call","Ask","247","$817.6K","518","72","56 minutes ago","Thursday, October 23, 2025 at 3:26 PM","3:41 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","3:46 PM","—","Thursday, October 23, 2025 at 3:46 PM","Call Sweep","TSLA","550","04/17/2026","Call","Ask","169","$666.7K","743","2,906","51 minutes ago","Thursday, October 23, 2025 at 3:31 PM","",""
"","","","","[","Thursday, October 23, 2025 at 3:48 PM","Call Sweep","TSLA","550","04/17/2026","Call","Ask","155","$622.3K","898","2,906","49 minutes ago","Thursday, October 23, 2025 at 3:33 PM","3:48 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","3:59 PM","—","Thursday, October 23, 2025 at 3:59 PM","Highly Unusual Put Sweep","TSM","290","11/28/2025","Put","Ask","14,412","$17.4M","14,839","11,246","38 minutes ago","Thursday, October 23, 2025 at 3:44 PM","",""
"","","","","[","Thursday, October 23, 2025 at 4:01 PM","Highly Unusual Call Sweep","IBIT","64","10/31/2025","Call","Above","5,001","$576.9K","20,061","7,782","36 minutes ago","Thursday, October 23, 2025 at 3:46 PM","4:01 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:04 PM","Call Sweep","NVDA","170","11/21/2025","Call","Ask","398","$702.5K","2,085","76,422","33 minutes ago","Thursday, October 23, 2025 at 3:49 PM","4:04 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:06 PM","Unusual Call Sweep","TSLA","460","10/31/2025","Call","Above","778","$818.6K","17,348","4,509","31 minutes ago","Thursday, October 23, 2025 at 3:51 PM","4:06 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","4:06 PM","—","Thursday, October 23, 2025 at 4:06 PM","Put Sweep","TSLA","450","10/31/2025","Put","Ask","312","$475.8K","4,012","2,614","31 minutes ago","Thursday, October 23, 2025 at 3:51 PM","",""
"","","","","[","Thursday, October 23, 2025 at 4:08 PM","Call Sweep","NVDA","175","11/21/2025","Call","Ask","400","$560K","1,030","26,503","29 minutes ago","Thursday, October 23, 2025 at 3:53 PM","4:08 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:09 PM","Call Sweep","ETHE","32","01/16/2026","Call","Above","1,000","$471K","1,016","5,997","28 minutes ago","Thursday, October 23, 2025 at 3:54 PM","4:09 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:11 PM","Call Sweep","BX","140","01/16/2026","Call","Ask","407","$814K","418","1,731","26 minutes ago","Thursday, October 23, 2025 at 3:56 PM","4:11 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:12 PM","Call Sweep","IREN","60","11/14/2025","Call","Ask","888","$519.5K","1,969","1,694","25 minutes ago","Thursday, October 23, 2025 at 3:57 PM","4:12 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:12 PM","Unusual Put Sweep","NVDL","88","11/21/2025","Put","Ask","1,541","$1.4M","1,643","66","25 minutes ago","Thursday, October 23, 2025 at 3:57 PM","4:12 PM","]"
"","","","","[","Thursday, October 23, 2025 at 4:13 PM","Call Sweep","TSLA","500","01/16/2026","Call","Above","154","$466.3K","14,283","36,922","24 minutes ago","Thursday, October 23, 2025 at 3:58 PM","4:13 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","4:14 PM","—","Thursday, October 23, 2025 at 4:14 PM","Call Sweep","TSLA","800","06/18/2026","Call","Ask","250","$470K","7,714","17,375","23 minutes ago","Thursday, October 23, 2025 at 3:59 PM","",""
