"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","hiddenVisually_b18fe2 2","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:08 PM","—","Tuesday, October 21, 2025 at 1:08 PM","Call Sweep","IREN","60","10/31/2025","Call","Ask","1,499","$479.7K","2,546","3,707","2 hours ago","Tuesday, October 21, 2025 at 12:53 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 1:09 PM","Put Sweep","MSTX","30","12/19/2025","Put","Ask","429","$583.4K","537","9,189","2 hours ago","Tuesday, October 21, 2025 at 12:54 PM","1:09 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:13 PM","Unusual Call Sweep","APP","555","10/24/2025","Call","Ask","280","$408.8K","517","70","2 hours ago","Tuesday, October 21, 2025 at 12:58 PM","1:13 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:15 PM","Call Sweep","BE","85","11/21/2025","Call","Ask","800","$2M","830","7,624","2 hours ago","Tuesday, October 21, 2025 at 1:00 PM","1:15 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:17 PM","—","Tuesday, October 21, 2025 at 1:17 PM","Put Sweep","GOOGL","250","10/24/2025","Put","Ask","1,000","$500K","13,726","10,623","2 hours ago","Tuesday, October 21, 2025 at 1:02 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 1:18 PM","Unusual Put Sweep","BE","110","11/21/2025","Put","Ask","800","$1.7M","863","275","2 hours ago","Tuesday, October 21, 2025 at 1:03 PM","1:18 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:23 PM","Call Sweep","NVDA","175","11/07/2025","Call","Above","487","$529.2K","592","2,903","2 hours ago","Tuesday, October 21, 2025 at 1:08 PM","1:23 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:31 PM","—","Tuesday, October 21, 2025 at 1:31 PM","Call Sweep","IREN","70","12/18/2026","Call","Ask","205","$480.7K","370","1,977","2 hours ago","Tuesday, October 21, 2025 at 1:16 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 1:31 PM","Call Sweep","AMZN","235","12/19/2025","Call","Above","2,818","$2.3M","5,043","55,105","2 hours ago","Tuesday, October 21, 2025 at 1:16 PM","1:31 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:32 PM","Unusual Call Sweep","GOOG","285","12/19/2025","Call","Ask","936","$454K","5,761","1,675","2 hours ago","Tuesday, October 21, 2025 at 1:16 PM","1:32 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:35 PM","Call Sweep","GOOGL","260","10/31/2025","Call","Above","848","$515.5K","5,977","10,449","2 hours ago","Tuesday, October 21, 2025 at 1:20 PM","1:35 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:35 PM","Call Sweep","JMIA","10","01/16/2026","Call","Ask","2,150","$473K","2,900","3,831","2 hours ago","Tuesday, October 21, 2025 at 1:20 PM","1:35 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:36 PM","Call Sweep","AAPL","250","01/15/2027","Call","Ask","192","$859.2K","627","9,631","2 hours ago","Tuesday, October 21, 2025 at 1:20 PM","1:36 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:36 PM","Call Sweep","GOOGL","250","11/21/2025","Call","Ask","452","$612.5K","15,317","35,385","2 hours ago","Tuesday, October 21, 2025 at 1:21 PM","1:36 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:37 PM","Put Sweep","GOOGL","250","11/21/2025","Put","Ask","354","$416K","1,732","8,444","2 hours ago","Tuesday, October 21, 2025 at 1:22 PM","1:37 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:37 PM","Call Sweep","MSTR","305","01/16/2026","Call","Ask","240","$916.8K","456","628","2 hours ago","Tuesday, October 21, 2025 at 1:22 PM","1:37 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:38 PM","Put Sweep","TSLA","360","12/17/2027","Put","Ask","356","$2.8M","368","1,762","2 hours ago","Tuesday, October 21, 2025 at 1:23 PM","1:38 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:42 PM","—","Tuesday, October 21, 2025 at 1:42 PM","Put Sweep","GLD","395","11/21/2025","Put","Ask","401","$922.3K","747","1,646","2 hours ago","Tuesday, October 21, 2025 at 1:27 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 1:45 PM","Call Sweep","NVDA","180","11/07/2025","Call","Ask","1,031","$788.7K","2,591","5,893","2 hours ago","Tuesday, October 21, 2025 at 1:30 PM","1:45 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:46 PM","Unusual Put Sweep","GLD","349","12/19/2025","Put","Ask","1,500","$600K","2,027","215","2 hours ago","Tuesday, October 21, 2025 at 1:31 PM","1:46 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:50 PM","—","Tuesday, October 21, 2025 at 1:50 PM","Call Sweep","IREN","40","03/20/2026","Call","Ask","249","$587.6K","4,092","10,317","2 hours ago","Tuesday, October 21, 2025 at 1:35 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 1:50 PM","Call Sweep","IREN","40","03/20/2026","Call","Ask","250","$590K","4,342","10,317","2 hours ago","Tuesday, October 21, 2025 at 1:35 PM","1:50 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:54 PM","Call Sweep","AMD","222.5","10/24/2025","Call","Ask","400","$712K","1,287","1,277","an hour ago","Tuesday, October 21, 2025 at 1:39 PM","1:54 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:55 PM","Call Sweep","AMD","240","10/24/2025","Call","Above","2,038","$1M","31,964","12,149","an hour ago","Tuesday, October 21, 2025 at 1:40 PM","1:55 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 1:55 PM","Call Sweep","NVDA","180","11/14/2025","Call","Ask","510","$446.3K","3,859","5,770","an hour ago","Tuesday, October 21, 2025 at 1:40 PM","1:55 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:58 PM","—","Tuesday, October 21, 2025 at 1:58 PM","Unusual Put Sweep","GLD","357","02/20/2026","Put","Ask","1,969","$1.6M","1,973","5","an hour ago","Tuesday, October 21, 2025 at 1:43 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 2:02 PM","Call Sweep","CRM","230","06/17/2027","Call","Ask","171","$1.2M","171","389","an hour ago","Tuesday, October 21, 2025 at 1:47 PM","2:02 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:11 PM","—","Tuesday, October 21, 2025 at 2:11 PM","Unusual Put Sweep","GLD","358","06/18/2026","Put","Ask","986","$1.3M","986","11","an hour ago","Tuesday, October 21, 2025 at 1:55 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:18 PM","—","Tuesday, October 21, 2025 at 2:18 PM","Put Sweep","NVDA","150","01/15/2027","Put","Ask","391","$625.6K","547","13,639","an hour ago","Tuesday, October 21, 2025 at 2:03 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 2:23 PM","Unusual Call Sweep","BMY","45","10/31/2025","Call","Above","4,490","$417.8K","4,743","1,373","57 minutes ago","Tuesday, October 21, 2025 at 2:08 PM","2:23 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:27 PM","—","Tuesday, October 21, 2025 at 2:27 PM","Call Sweep","PLTR","180","06/17/2027","Call","Above","200","$1.2M","203","505","54 minutes ago","Tuesday, October 21, 2025 at 2:12 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 2:27 PM","Call Sweep","PLTR","180","06/17/2027","Call","Above","235","$1.4M","438","505","54 minutes ago","Tuesday, October 21, 2025 at 2:12 PM","2:27 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:28 PM","Unusual Call Sweep","PLTR","180","06/17/2027","Call","Above","215","$1.2M","3,422","505","53 minutes ago","Tuesday, October 21, 2025 at 2:12 PM","2:28 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:28 PM","Unusual Call Sweep","PLTR","180","06/17/2027","Call","Ask","337","$2M","3,759","505","53 minutes ago","Tuesday, October 21, 2025 at 2:12 PM","2:28 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:28 PM","Unusual Call Sweep","PLTR","180","06/17/2027","Call","Ask","217","$1.3M","4,064","505","53 minutes ago","Tuesday, October 21, 2025 at 2:13 PM","2:28 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:38 PM","—","Tuesday, October 21, 2025 at 2:38 PM","Call Sweep","GLD","390","03/20/2026","Call","Ask","1,000","$1.9M","1,429","5,406","42 minutes ago","Tuesday, October 21, 2025 at 2:23 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 2:39 PM","Call Sweep","SHOP","155","01/15/2027","Call","Ask","157","$692.4K","157","173","42 minutes ago","Tuesday, October 21, 2025 at 2:24 PM","2:39 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:39 PM","Call Sweep","SHOP","155","01/15/2027","Call","Above","245","$1.1M","406","173","42 minutes ago","Tuesday, October 21, 2025 at 2:24 PM","2:39 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:40 PM","Call Sweep","GLD","390","03/20/2026","Call","Ask","577","$1.1M","2,179","5,406","41 minutes ago","Tuesday, October 21, 2025 at 2:25 PM","2:40 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:41 PM","Call Sweep","GLD","390","03/20/2026","Call","Ask","423","$795.2K","2,602","5,406","40 minutes ago","Tuesday, October 21, 2025 at 2:25 PM","2:41 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:41 PM","Call Sweep","BABA","150","04/17/2026","Call","Ask","235","$735.6K","313","225","39 minutes ago","Tuesday, October 21, 2025 at 2:26 PM","2:41 PM","]"
"","","","","[","Tuesday, October 21, 2025 at 2:42 PM","Call Sweep","AMZN","220","11/07/2025","Call","Ask","501","$551.1K","3,167","4,466","39 minutes ago","Tuesday, October 21, 2025 at 2:27 PM","2:42 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","2:59 PM","—","Tuesday, October 21, 2025 at 2:59 PM","Call Sweep","CIFR","20","11/21/2025","Call","Ask","1,781","$418.5K","6,377","11,672","22 minutes ago","Tuesday, October 21, 2025 at 2:44 PM","",""
"","","","","[","Tuesday, October 21, 2025 at 3:01 PM","Put Sweep","GDX","76","10/24/2025","Put","Ask","2,011","$804.4K","3,000","2,774","20 minutes ago","Tuesday, October 21, 2025 at 2:46 PM","3:01 PM","]"
