"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","hiddenVisually_b18fe2 2","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"","","","","[","Tuesday, November 11, 2025 at 1:05 PM","Highly Unusual Call Sweep","CSCO","74","11/14/2025","Call","Above","17,002","$1.9M","17,181","5,173","a day ago","Tuesday, November 11, 2025 at 12:49 PM","1:05 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 1:09 PM","Call Sweep","CSCO","75","12/19/2025","Call","Ask","5,274","$912.4K","5,756","28,848","a day ago","Tuesday, November 11, 2025 at 12:54 PM","1:09 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:11 PM","—","Tuesday, November 11, 2025 at 1:11 PM","Call Sweep","HUT","45","01/16/2026","Call","Ask","699","$590.7K","763","6,195","a day ago","Tuesday, November 11, 2025 at 12:56 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:26 PM","—","Tuesday, November 11, 2025 at 1:26 PM","Call Sweep","AMZN","260","01/16/2026","Call","Above","1,510","$1.3M","1,867","27,993","a day ago","Tuesday, November 11, 2025 at 1:11 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:44 PM","—","Tuesday, November 11, 2025 at 1:44 PM","Call Sweep","AAPL","260","02/20/2026","Call","Ask","250","$635K","337","9,244","a day ago","Tuesday, November 11, 2025 at 1:29 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:01 PM","—","Tuesday, November 11, 2025 at 2:01 PM","Call Sweep","NVDA","190","12/12/2025","Call","Ask","400","$544K","1,560","1,359","a day ago","Tuesday, November 11, 2025 at 1:46 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 2:03 PM","Call Sweep","NVDA","190","12/12/2025","Call","Ask","324","$442.3K","2,362","1,359","a day ago","Tuesday, November 11, 2025 at 1:48 PM","2:03 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:11 PM","—","Tuesday, November 11, 2025 at 2:11 PM","Call Sweep","TSLA","437.5","11/21/2025","Call","Ask","499","$713.6K","2,474","1,981","a day ago","Tuesday, November 11, 2025 at 1:55 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:42 PM","—","Tuesday, November 11, 2025 at 2:42 PM","Unusual Put Sweep","CRWV","75","05/15/2026","Put","Ask","328","$414.9K","1,479","14","a day ago","Tuesday, November 11, 2025 at 2:27 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 2:48 PM","Unusual Call Sweep","BE","80","04/17/2026","Call","Ask","200","$1.3M","200","27","a day ago","Tuesday, November 11, 2025 at 2:33 PM","2:48 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 2:48 PM","Call Sweep","IREN","55","01/15/2027","Call","Ask","163","$464.6K","424","2,895","a day ago","Tuesday, November 11, 2025 at 2:33 PM","2:48 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:01 PM","—","Tuesday, November 11, 2025 at 3:01 PM","Call Sweep","AMZN","240","03/20/2026","Call","Ask","175","$477.8K","445","5,531","a day ago","Tuesday, November 11, 2025 at 2:45 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:16 PM","—","Tuesday, November 11, 2025 at 3:16 PM","Put Sweep","CRWV","75","09/18/2026","Put","Above","302","$529.1K","392","966","a day ago","Tuesday, November 11, 2025 at 3:01 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:29 PM","—","Tuesday, November 11, 2025 at 3:29 PM","Call Sweep","CYTK","40","01/15/2027","Call","Ask","168","$579.6K","182","11,757","a day ago","Tuesday, November 11, 2025 at 3:14 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 3:31 PM","Put Sweep","BABA","160","12/05/2025","Put","Ask","724","$553.9K","2,105","1,400","a day ago","Tuesday, November 11, 2025 at 3:15 PM","3:31 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:42 PM","—","Tuesday, November 11, 2025 at 3:42 PM","Unusual Put Sweep","BABA","160","12/05/2025","Put","Ask","881","$748.9K","8,618","1,400","a day ago","Tuesday, November 11, 2025 at 3:26 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 3:42 PM","Unusual Put Sweep","BABA","160","12/05/2025","Put","Ask","488","$414.8K","9,128","1,400","a day ago","Tuesday, November 11, 2025 at 3:27 PM","3:42 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 3:48 PM","Unusual Call Sweep","IBIT","56","12/31/2025","Call","Ask","1,001","$560.6K","1,009","220","a day ago","Tuesday, November 11, 2025 at 3:33 PM","3:48 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:49 PM","—","Tuesday, November 11, 2025 at 3:49 PM","Call Sweep","NVO","50","02/20/2026","Call","Ask","1,142","$605.3K","1,519","783","a day ago","Tuesday, November 11, 2025 at 3:34 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 3:50 PM","Put Sweep","TSLA","300","05/15/2026","Put","Ask","300","$430.5K","2,234","2,392","a day ago","Tuesday, November 11, 2025 at 3:35 PM","3:50 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 3:51 PM","Call Sweep","AAPL","250","12/19/2025","Call","Ask","219","$611K","627","31,518","a day ago","Tuesday, November 11, 2025 at 3:36 PM","3:51 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 3:53 PM","Call Sweep","AAPL","270","04/17/2026","Call","Above","217","$523.3K","374","3,200","a day ago","Tuesday, November 11, 2025 at 3:38 PM","3:53 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:57 PM","—","Tuesday, November 11, 2025 at 3:57 PM","Unusual Call Sweep","MRK","100","04/17/2026","Call","Above","25,001","$7.7M","25,138","698","a day ago","Tuesday, November 11, 2025 at 3:42 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 3:58 PM","Call Sweep","GLD","400","12/19/2025","Call","Ask","944","$420.1K","2,503","33,271","a day ago","Tuesday, November 11, 2025 at 3:43 PM","3:58 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:01 PM","Put Sweep","NVDA","185","11/21/2025","Put","Above","5,732","$2.2M","11,634","41,672","a day ago","Tuesday, November 11, 2025 at 3:45 PM","4:01 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:01 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","2,165","$866K","13,823","41,672","a day ago","Tuesday, November 11, 2025 at 3:46 PM","4:01 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:02 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","4,137","$1.7M","18,316","41,672","a day ago","Tuesday, November 11, 2025 at 3:46 PM","4:02 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:03 PM","Put Sweep","NVDA","185","11/21/2025","Put","Above","2,567","$1.1M","23,053","41,672","a day ago","Tuesday, November 11, 2025 at 3:47 PM","4:03 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:03 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","1,829","$768.2K","24,882","41,672","a day ago","Tuesday, November 11, 2025 at 3:48 PM","4:03 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:03 PM","Put Sweep","NVDA","175","02/20/2026","Put","Ask","884","$808.9K","1,314","7,660","a day ago","Tuesday, November 11, 2025 at 3:48 PM","4:03 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:04 PM","Call Sweep","GLD","380","12/19/2025","Call","Ask","764","$863.3K","3,307","14,561","a day ago","Tuesday, November 11, 2025 at 3:49 PM","4:04 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 4:05 PM","—","Tuesday, November 11, 2025 at 4:05 PM","Call Sweep","NVDA","180","01/21/2028","Call","Ask","200","$1.3M","530","2,994","a day ago","Tuesday, November 11, 2025 at 3:50 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 4:06 PM","Put Sweep","NVDA","190","11/21/2025","Put","Ask","758","$481.3K","26,100","19,600","a day ago","Tuesday, November 11, 2025 at 3:51 PM","4:06 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:08 PM","Call Sweep","GOOG","290","02/20/2026","Call","Above","608","$1.5M","1,171","1,431","a day ago","Tuesday, November 11, 2025 at 3:52 PM","4:08 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:09 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","3,835","$1.7M","39,094","41,672","a day ago","Tuesday, November 11, 2025 at 3:53 PM","4:09 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:09 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","3,317","$1.5M","43,072","41,672","a day ago","Tuesday, November 11, 2025 at 3:54 PM","4:09 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:10 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","3,895","$1.8M","47,068","41,672","a day ago","Tuesday, November 11, 2025 at 3:55 PM","4:10 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:10 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","3,857","$1.7M","50,926","41,672","a day ago","Tuesday, November 11, 2025 at 3:55 PM","4:10 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:11 PM","Put Sweep","NVDA","185","11/21/2025","Put","Ask","5,070","$2.3M","57,669","41,672","a day ago","Tuesday, November 11, 2025 at 3:55 PM","4:11 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:11 PM","Put Sweep","NVDA","180","03/20/2026","Put","Ask","501","$696.4K","950","36,282","a day ago","Tuesday, November 11, 2025 at 3:55 PM","4:11 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:11 PM","Call Sweep","SLV","45","06/18/2026","Call","Ask","2,699","$1.5M","4,899","18,056","a day ago","Tuesday, November 11, 2025 at 3:56 PM","4:11 PM","]"
"","","","","[","Tuesday, November 11, 2025 at 4:12 PM","Put Sweep","TSLA","300","05/15/2026","Put","Ask","300","$423K","2,540","2,392","a day ago","Tuesday, November 11, 2025 at 3:56 PM","4:12 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 4:14 PM","—","Tuesday, November 11, 2025 at 4:14 PM","Put Sweep","NVDA","195","11/14/2025","Put","Ask","1,005","$432.1K","66,352","23,529","a day ago","Tuesday, November 11, 2025 at 3:58 PM","",""
"","","","","[","Tuesday, November 11, 2025 at 4:14 PM","Call Sweep","WULF","25","06/18/2026","Call","Ask","4,000","$540K","9,739","46,699","a day ago","Tuesday, November 11, 2025 at 3:59 PM","4:14 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","9:46 AM","—","Wednesday, November 12, 2025 at 9:46 AM","Put Sweep","AMD","255","11/14/2025","Put","Ask","1,098","$658.8K","1,811","1,352","8 hours ago","Wednesday, November 12, 2025 at 9:31 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 9:47 AM","Call Sweep","AMD","300","04/17/2026","Call","Above","412","$970.5K","563","3,485","8 hours ago","Wednesday, November 12, 2025 at 9:31 AM","9:47 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:47 AM","Call Sweep","AMD","300","04/17/2026","Call","Ask","249","$605.1K","812","3,485","8 hours ago","Wednesday, November 12, 2025 at 9:32 AM","9:47 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:50 AM","Unusual Call Sweep","SLV","47","05/15/2026","Call","Ask","2,295","$1M","2,295","460","8 hours ago","Wednesday, November 12, 2025 at 9:35 AM","9:50 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:50 AM","Put Sweep","PLTR","175","03/20/2026","Put","Ask","400","$752K","407","1,362","8 hours ago","Wednesday, November 12, 2025 at 9:35 AM","9:50 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:50 AM","Call Sweep","WULF","10","01/16/2026","Call","Ask","7,500","$2.7M","7,505","47,860","8 hours ago","Wednesday, November 12, 2025 at 9:35 AM","9:50 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:53 AM","Call Sweep","SOFI","32","06/18/2026","Call","Ask","645","$454.7K","1,816","37,070","7 hours ago","Wednesday, November 12, 2025 at 9:38 AM","9:53 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","9:55 AM","—","Wednesday, November 12, 2025 at 9:55 AM","Call Sweep","SLV","46.5","05/15/2026","Call","Ask","3,003","$1.5M","3,024","1,037","7 hours ago","Wednesday, November 12, 2025 at 9:40 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 9:56 AM","Unusual Put Sweep","GOOGL","290","12/19/2025","Put","Ask","5,939","$7.2M","7,311","746","7 hours ago","Wednesday, November 12, 2025 at 9:41 AM","9:56 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:56 AM","Unusual Put Sweep","GOOGL","290","12/19/2025","Put","Ask","1,720","$2.1M","9,031","746","7 hours ago","Wednesday, November 12, 2025 at 9:41 AM","9:56 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:58 AM","Unusual Call Sweep","SLV","47","06/30/2026","Call","Ask","2,416","$1.3M","2,549","731","7 hours ago","Wednesday, November 12, 2025 at 9:43 AM","9:58 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 9:59 AM","Unusual Put Sweep","GS","835","11/21/2025","Put","Ask","318","$523.1K","318","22","7 hours ago","Wednesday, November 12, 2025 at 9:44 AM","9:59 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:00 AM","Call Sweep","SLV","49.5","06/18/2026","Call","Ask","1,746","$768.2K","1,747","1,660","7 hours ago","Wednesday, November 12, 2025 at 9:45 AM","10:00 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:00 AM","Call Sweep","SLV","50","06/18/2026","Call","Ask","2,270","$964.8K","2,510","23,701","7 hours ago","Wednesday, November 12, 2025 at 9:45 AM","10:00 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:01 AM","Call Sweep","SLV","46.5","06/18/2026","Call","Ask","1,010","$565.6K","3,654","2,442","7 hours ago","Wednesday, November 12, 2025 at 9:46 AM","10:01 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:02 AM","Put Sweep","PLTR","187.5","11/14/2025","Put","Above","1,231","$480.6K","3,699","4,356","7 hours ago","Wednesday, November 12, 2025 at 9:46 AM","10:02 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:03 AM","—","Wednesday, November 12, 2025 at 10:03 AM","Unusual Call Sweep","TAN","54","12/19/2025","Call","Ask","2,196","$439.2K","4,856","7","7 hours ago","Wednesday, November 12, 2025 at 9:48 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 10:06 AM","Call Sweep","INTC","32","03/20/2026","Call","Above","668","$541.1K","668","20,418","7 hours ago","Wednesday, November 12, 2025 at 9:51 AM","10:06 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:08 AM","Unusual Put Sweep","SOXX","290","12/19/2025","Put","Ask","1,000","$1M","2,400","66","7 hours ago","Wednesday, November 12, 2025 at 9:52 AM","10:08 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:08 AM","Call Sweep","BE","120","12/19/2025","Call","Above","1,025","$2.1M","2,061","872","7 hours ago","Wednesday, November 12, 2025 at 9:53 AM","10:08 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:09 AM","Call Sweep","SLV","46","06/18/2026","Call","Ask","1,000","$595K","5,598","5,037","7 hours ago","Wednesday, November 12, 2025 at 9:54 AM","10:09 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:09 AM","Call Sweep","C","120","03/20/2026","Call","Ask","2,141","$477.4K","2,239","3,160","7 hours ago","Wednesday, November 12, 2025 at 9:54 AM","10:09 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:13 AM","—","Wednesday, November 12, 2025 at 10:13 AM","Call Sweep","TSLA","560","01/16/2026","Call","Ask","836","$735.7K","8,733","12,807","7 hours ago","Wednesday, November 12, 2025 at 9:57 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 10:13 AM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","764","$764K","5,285","29,651","7 hours ago","Wednesday, November 12, 2025 at 9:58 AM","10:13 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:13 AM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","467","$467K","4,521","29,651","7 hours ago","Wednesday, November 12, 2025 at 9:58 AM","10:13 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:14 AM","Call Sweep","TSLA","550","01/16/2026","Call","Above","578","$578K","7,242","29,651","7 hours ago","Wednesday, November 12, 2025 at 9:59 AM","10:14 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:14 AM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","798","$798K","8,400","29,651","7 hours ago","Wednesday, November 12, 2025 at 9:59 AM","10:14 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:16 AM","Call Sweep","ALB","120","12/19/2025","Call","Above","2,315","$937.8K","2,319","1,249","7 hours ago","Wednesday, November 12, 2025 at 10:00 AM","10:16 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:16 AM","Unusual Put Sweep","SOXX","290","12/19/2025","Put","Ask","500","$480K","4,403","66","7 hours ago","Wednesday, November 12, 2025 at 10:01 AM","10:16 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:18 AM","Call Sweep","LLY","1,000","11/21/2025","Call","Ask","240","$720K","868","7,047","7 hours ago","Wednesday, November 12, 2025 at 10:03 AM","10:18 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:18 AM","Call Sweep","LLY","1,000","11/21/2025","Call","Ask","176","$528K","1,044","7,047","7 hours ago","Wednesday, November 12, 2025 at 10:03 AM","10:18 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:19 AM","Call Sweep","TSLA","445","01/16/2026","Call","Ask","180","$652.5K","517","1,903","7 hours ago","Wednesday, November 12, 2025 at 10:04 AM","10:19 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:21 AM","—","Wednesday, November 12, 2025 at 10:21 AM","Call Sweep","TSLA","445","01/16/2026","Call","Ask","310","$1.1M","958","1,903","7 hours ago","Wednesday, November 12, 2025 at 10:05 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 10:21 AM","Highly Unusual Call Sweep","AMD","270","11/14/2025","Call","Ask","5,015","$651.9K","18,227","18,255","7 hours ago","Wednesday, November 12, 2025 at 10:06 AM","10:21 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:23 AM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","1,500","$1.6M","11,515","29,651","7 hours ago","Wednesday, November 12, 2025 at 10:07 AM","10:23 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:23 AM","Call Sweep","TSLA","550","01/16/2026","Call","Ask","1,172","$1.2M","14,516","29,651","7 hours ago","Wednesday, November 12, 2025 at 10:08 AM","10:23 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:25 AM","Call Sweep","NVDA","195","09/18/2026","Call","Ask","150","$536.3K","155","4,115","7 hours ago","Wednesday, November 12, 2025 at 10:10 AM","10:25 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:25 AM","Call Sweep","AMD","260","01/21/2028","Call","Ask","167","$1.6M","216","992","7 hours ago","Wednesday, November 12, 2025 at 10:10 AM","10:25 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:27 AM","Call Sweep","META","720","05/15/2026","Call","Ask","180","$672.3K","185","550","7 hours ago","Wednesday, November 12, 2025 at 10:12 AM","10:27 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:32 AM","—","Wednesday, November 12, 2025 at 10:32 AM","Call Sweep","MU","270","03/20/2026","Call","Ask","210","$681.5K","228","717","7 hours ago","Wednesday, November 12, 2025 at 10:16 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 10:32 AM","Call Sweep","AMD","270","11/21/2025","Call","Above","1,001","$679K","6,601","9,313","7 hours ago","Wednesday, November 12, 2025 at 10:17 AM","10:32 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:32 AM","Call Sweep","ORCL","250","11/21/2025","Call","Above","2,001","$400.2K","3,633","8,140","7 hours ago","Wednesday, November 12, 2025 at 10:17 AM","10:32 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:35 AM","Put Sweep","NVDA","190","12/12/2025","Put","Ask","501","$501K","2,793","1,082","7 hours ago","Wednesday, November 12, 2025 at 10:20 AM","10:35 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:39 AM","—","Wednesday, November 12, 2025 at 10:39 AM","Put Sweep","BABA","140","06/18/2026","Put","Ask","500","$530K","505","2,347","7 hours ago","Wednesday, November 12, 2025 at 10:24 AM","",""
"","","","","[","Wednesday, November 12, 2025 at 10:39 AM","Call Sweep","NVDA","205","12/12/2025","Call","Ask","1,742","$1.1M","4,538","20,612","7 hours ago","Wednesday, November 12, 2025 at 10:24 AM","10:39 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:39 AM","Call Sweep","MRVL","80","03/20/2026","Call","Ask","390","$795.6K","600","3,124","7 hours ago","Wednesday, November 12, 2025 at 10:24 AM","10:39 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:39 AM","Call Sweep","AMD","260","12/19/2025","Call","Ask","250","$515K","3,373","10,632","7 hours ago","Wednesday, November 12, 2025 at 10:24 AM","10:39 AM","]"
"","","","","[","Wednesday, November 12, 2025 at 10:45 AM","Call Sweep","AAPL","255","01/16/2026","Call","Above","463","$1.1M","2,726","29,638","7 hours ago","Wednesday, November 12, 2025 at 10:30 AM","10:45 AM","]"
