"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","hiddenVisually_b18fe2 2","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"","","","","[","Thursday, October 16, 2025 at 1:08 PM","Put Sweep","PLTR","180","03/20/2026","Put","Ask","200","$558K","236","685","a day ago","Thursday, October 16, 2025 at 12:53 PM","1:08 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:13 PM","—","Thursday, October 16, 2025 at 1:13 PM","Put Sweep","IONQ","75","11/21/2025","Put","Ask","320","$475.2K","411","11,328","a day ago","Thursday, October 16, 2025 at 12:58 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:17 PM","Call Sweep","GOOG","255","11/21/2025","Call","Ask","402","$520.6K","1,698","4,182","a day ago","Thursday, October 16, 2025 at 1:02 PM","1:17 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:20 PM","—","Thursday, October 16, 2025 at 1:20 PM","Call Sweep","TSLA","480","01/16/2026","Call","Ask","307","$982.4K","2,282","6,165","a day ago","Thursday, October 16, 2025 at 1:05 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Unusual Call Sweep","IREN","62","10/24/2025","Call","Ask","1,007","$599.2K","1,149","327","a day ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Unusual Call Sweep","CRWV","145","01/16/2026","Call","Above","302","$746.5K","9,395","3,045","a day ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CIFR","10","01/16/2026","Call","Ask","463","$493.1K","1,669","26,082","a day ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CRWV","120","10/17/2025","Call","Ask","424","$1.1M","581","13,851","a day ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:22 PM","Call Sweep","CRWV","170","06/18/2026","Call","Ask","765","$2.5M","931","4,913","a day ago","Thursday, October 16, 2025 at 1:07 PM","1:22 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:25 PM","Call Sweep","GOOG","275","12/19/2025","Call","Ask","500","$420K","682","2,303","a day ago","Thursday, October 16, 2025 at 1:10 PM","1:25 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:27 PM","Call Sweep","BE","100","11/21/2025","Call","Ask","393","$1M","973","4,305","a day ago","Thursday, October 16, 2025 at 1:12 PM","1:27 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:30 PM","—","Thursday, October 16, 2025 at 1:30 PM","Unusual Put Sweep","BE","130","11/21/2025","Put","Above","393","$1.1M","907","150","a day ago","Thursday, October 16, 2025 at 1:15 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:34 PM","Call Sweep","NVDA","195","12/19/2025","Call","Ask","449","$410.8K","4,663","23,702","a day ago","Thursday, October 16, 2025 at 1:19 PM","1:34 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:36 PM","Call Sweep","CRWV","150","10/24/2025","Call","Above","2,000","$1.5M","10,069","9,144","a day ago","Thursday, October 16, 2025 at 1:21 PM","1:36 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:47 PM","—","Thursday, October 16, 2025 at 1:47 PM","Unusual Call Sweep","GLD","395","10/29/2025","Call","Ask","1,000","$975K","1,342","163","a day ago","Thursday, October 16, 2025 at 1:32 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:50 PM","Call Sweep","GOOG","275","12/19/2025","Call","Ask","516","$441.2K","1,300","2,303","a day ago","Thursday, October 16, 2025 at 1:34 PM","1:50 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:51 PM","Call Sweep","GLD","400","10/24/2025","Call","Ask","1,000","$625K","17,452","14,629","a day ago","Thursday, October 16, 2025 at 1:36 PM","1:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:54 PM","Call Sweep","ORCL","315","10/24/2025","Call","Ask","10,003","$16M","11,792","12,131","a day ago","Thursday, October 16, 2025 at 1:39 PM","1:54 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 1:56 PM","—","Thursday, October 16, 2025 at 1:56 PM","Put Sweep","NVDA","182.5","10/31/2025","Put","Above","1,000","$697.1K","3,400","2,795","a day ago","Thursday, October 16, 2025 at 1:41 PM","",""
"","","","","[","Thursday, October 16, 2025 at 1:59 PM","Call Sweep","GLD","400","12/19/2025","Call","Ask","499","$778.4K","22,648","27,420","a day ago","Thursday, October 16, 2025 at 1:44 PM","1:59 PM","]"
"","","","","[","Thursday, October 16, 2025 at 1:59 PM","Put Sweep","XLF","48","03/20/2026","Put","Ask","6,235","$785.6K","6,377","9,657","a day ago","Thursday, October 16, 2025 at 1:44 PM","1:59 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:00 PM","Call Sweep","AMZN","215","03/20/2026","Call","Ask","289","$658.9K","584","2,900","a day ago","Thursday, October 16, 2025 at 1:44 PM","2:00 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:18 PM","—","Thursday, October 16, 2025 at 2:18 PM","Put Sweep","IBIT","60","10/31/2025","Put","Above","2,982","$570.9K","6,206","7,287","a day ago","Thursday, October 16, 2025 at 2:02 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Put Sweep","IBIT","60","10/31/2025","Put","Ask","2,603","$505K","8,809","7,287","a day ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Unusual Put Sweep","TSLA","427.5","10/17/2025","Put","Above","968","$561.8K","28,685","3,162","a day ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:18 PM","Unusual Put Sweep","TSLA","425","10/17/2025","Put","Ask","1,100","$522.5K","44,374","12,325","a day ago","Thursday, October 16, 2025 at 2:03 PM","2:18 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:19 PM","Call Sweep","BMNR","65","11/21/2025","Call","Ask","2,064","$856.6K","4,872","38,087","a day ago","Thursday, October 16, 2025 at 2:03 PM","2:19 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:22 PM","Put Sweep","XLF","48","03/20/2026","Put","Ask","4,481","$609.4K","11,472","9,657","a day ago","Thursday, October 16, 2025 at 2:06 PM","2:22 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:28 PM","—","Thursday, October 16, 2025 at 2:28 PM","Call Sweep","TSLA","450","03/20/2026","Call","Ask","315","$1.8M","447","5,349","a day ago","Thursday, October 16, 2025 at 2:12 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:28 PM","Put Sweep","XLF","51","12/19/2025","Put","Ask","5,000","$745K","8,817","11,215","a day ago","Thursday, October 16, 2025 at 2:12 PM","2:28 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:28 PM","Highly Unusual Put Sweep","BAC","50","10/24/2025","Put","Ask","6,315","$517.8K","7,135","1,733","a day ago","Thursday, October 16, 2025 at 2:13 PM","2:28 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:29 PM","Call Sweep","TSLA","450","04/17/2026","Call","Ask","200","$1.2M","304","1,983","a day ago","Thursday, October 16, 2025 at 2:14 PM","2:29 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:32 PM","Call Sweep","AMZN","220","06/18/2026","Call","Ask","200","$510K","1,858","9,657","a day ago","Thursday, October 16, 2025 at 2:17 PM","2:32 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:38 PM","—","Thursday, October 16, 2025 at 2:38 PM","Put Sweep","AAPL","265","04/17/2026","Put","Ask","216","$591.8K","230","135","a day ago","Thursday, October 16, 2025 at 2:23 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:38 PM","Call Sweep","ORCL","315","10/24/2025","Call","Above","501","$670.9K","13,295","12,131","a day ago","Thursday, October 16, 2025 at 2:23 PM","2:38 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:48 PM","—","Thursday, October 16, 2025 at 2:48 PM","Put Sweep","HOOD","115","03/20/2026","Put","Ask","1,297","$1.9M","1,805","792","a day ago","Thursday, October 16, 2025 at 2:32 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:48 PM","Put Sweep","JPM","280","01/16/2026","Put","Above","905","$829.7K","1,123","1,755","a day ago","Thursday, October 16, 2025 at 2:33 PM","2:48 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:49 PM","Put Sweep","ORCL","320","10/17/2025","Put","Ask","450","$450K","3,625","2,637","a day ago","Thursday, October 16, 2025 at 2:33 PM","2:49 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:51 PM","Call Sweep","AG","10","04/17/2026","Call","Ask","1,000","$630K","4,107","7,590","a day ago","Thursday, October 16, 2025 at 2:35 PM","2:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:51 PM","Call Sweep","TSM","300","01/16/2026","Call","Ask","337","$926.8K","2,582","9,048","a day ago","Thursday, October 16, 2025 at 2:35 PM","2:51 PM","]"
"","","","","[","Thursday, October 16, 2025 at 2:52 PM","Call Sweep","TQQQ","80","11/21/2025","Call","Ask","396","$950.4K","400","694","a day ago","Thursday, October 16, 2025 at 2:35 PM","2:52 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 2:56 PM","—","Thursday, October 16, 2025 at 2:56 PM","Call Sweep","SOFI","30","11/21/2025","Call","Above","2,916","$481.5K","13,941","78,339","a day ago","Thursday, October 16, 2025 at 2:41 PM","",""
"","","","","[","Thursday, October 16, 2025 at 2:59 PM","Unusual Call Sweep","COIN","370","11/21/2025","Call","Ask","238","$447.4K","9,275","2,209","a day ago","Thursday, October 16, 2025 at 2:44 PM","2:59 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:03 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","1,000","$1.5M","22,542","21,900","a day ago","Thursday, October 16, 2025 at 2:47 PM","3:03 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:03 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","360","$538.6K","23,689","21,900","a day ago","Thursday, October 16, 2025 at 2:48 PM","3:03 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:08 PM","—","Thursday, October 16, 2025 at 3:08 PM","Call Sweep","SLV","60","01/16/2026","Call","Ask","4,999","$699.9K","12,336","36,126","a day ago","Thursday, October 16, 2025 at 2:52 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:10 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","606","$918.9K","26,207","21,900","a day ago","Thursday, October 16, 2025 at 2:55 PM","3:10 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:10 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","395","$602.6K","26,602","21,900","a day ago","Thursday, October 16, 2025 at 2:55 PM","3:10 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:14 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","1,009","$1.6M","30,777","21,900","a day ago","Thursday, October 16, 2025 at 2:59 PM","3:14 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:15 PM","—","Thursday, October 16, 2025 at 3:15 PM","Put Sweep","IREN","35","01/15/2027","Put","Ask","420","$441K","425","3,317","a day ago","Thursday, October 16, 2025 at 2:59 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:17 PM","Unusual Call Sweep","CRWV","145","01/16/2026","Call","Ask","563","$1.4M","12,949","3,045","a day ago","Thursday, October 16, 2025 at 3:02 PM","3:17 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:19 PM","Call Sweep","AMZN","215","03/20/2026","Call","Ask","400","$894K","1,814","2,900","a day ago","Thursday, October 16, 2025 at 3:04 PM","3:19 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:19 PM","Unusual Call Sweep","CRWV","145","01/16/2026","Call","Ask","325","$801.1K","13,800","3,045","a day ago","Thursday, October 16, 2025 at 3:04 PM","3:19 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:26 PM","—","Thursday, October 16, 2025 at 3:26 PM","Unusual Call Sweep","COIN","370","11/21/2025","Call","Ask","521","$989.9K","13,552","2,209","a day ago","Thursday, October 16, 2025 at 3:10 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:28 PM","Call Sweep","IREN","60","01/16/2026","Call","Ask","285","$513K","945","5,468","a day ago","Thursday, October 16, 2025 at 3:12 PM","3:28 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:33 PM","—","Thursday, October 16, 2025 at 3:33 PM","Call Sweep","EOSE","25","01/16/2026","Call","Ask","3,000","$477K","3,844","8,295","a day ago","Thursday, October 16, 2025 at 3:18 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:34 PM","Call Sweep","TSLA","520","12/19/2025","Call","Ask","1,012","$1.5M","34,080","21,900","a day ago","Thursday, October 16, 2025 at 3:19 PM","3:34 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:35 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","1,000","$1.5M","35,082","21,900","a day ago","Thursday, October 16, 2025 at 3:20 PM","3:35 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:48 PM","—","Thursday, October 16, 2025 at 3:48 PM","Call Sweep","ONDS","10","11/21/2025","Call","Ask","6,340","$538.9K","15,235","10,774","a day ago","Thursday, October 16, 2025 at 3:33 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:52 PM","Call Sweep","TSLA","280","12/18/2026","Call","Ask","389","$7.4M","397","1,071","a day ago","Thursday, October 16, 2025 at 3:35 PM","3:52 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:56 PM","—","Thursday, October 16, 2025 at 3:56 PM","Call Sweep","ORCL","310","10/24/2025","Call","Above","507","$700.6K","5,014","8,086","a day ago","Thursday, October 16, 2025 at 3:40 PM","",""
"","","","","[","Thursday, October 16, 2025 at 3:57 PM","Unusual Put Sweep","NVDA","182.5","10/24/2025","Put","Ask","2,665","$1.5M","23,460","3,976","a day ago","Thursday, October 16, 2025 at 3:42 PM","3:57 PM","]"
"","","","","[","Thursday, October 16, 2025 at 3:58 PM","Unusual Call Sweep","GLD","395","10/22/2025","Call","Ask","1,004","$702.8K","2,454","281","a day ago","Thursday, October 16, 2025 at 3:43 PM","3:58 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:00 PM","Call Sweep","TSLA","290","12/18/2026","Call","Above","203","$3.7M","206","2,128","a day ago","Thursday, October 16, 2025 at 3:45 PM","4:00 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:01 PM","Call Sweep","TSLA","520","12/19/2025","Call","Above","1,001","$1.5M","37,535","21,900","a day ago","Thursday, October 16, 2025 at 3:46 PM","4:01 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 4:04 PM","—","Thursday, October 16, 2025 at 4:04 PM","Call Sweep","TSLA","290","12/18/2026","Call","Above","353","$6.5M","985","2,128","a day ago","Thursday, October 16, 2025 at 3:49 PM","",""
"","","","","[","Thursday, October 16, 2025 at 4:06 PM","Call Sweep","TSLA","290","12/18/2026","Call","Above","316","$5.8M","522","2,128","a day ago","Thursday, October 16, 2025 at 3:49 PM","4:06 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:09 PM","Put Sweep","GLD","385","11/21/2025","Put","Ask","2,000","$1.9M","9,279","6,196","a day ago","Thursday, October 16, 2025 at 3:54 PM","4:09 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:10 PM","Call Sweep","TSLA","700","06/18/2026","Call","Above","396","$983K","1,512","15,476","a day ago","Thursday, October 16, 2025 at 3:55 PM","4:10 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 4:12 PM","—","Thursday, October 16, 2025 at 4:12 PM","Call Sweep","TSLA","480","01/16/2026","Call","Above","311","$1M","3,079","6,165","a day ago","Thursday, October 16, 2025 at 3:57 PM","",""
"","","","","[","Thursday, October 16, 2025 at 4:13 PM","Call Sweep","BE","65","03/20/2026","Call","Ask","300","$1.8M","1,812","4,976","a day ago","Thursday, October 16, 2025 at 3:58 PM","4:13 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:13 PM","Unusual Call Sweep","SLV","49","10/29/2025","Call","Ask","2,499","$507.3K","30,384","38","a day ago","Thursday, October 16, 2025 at 3:58 PM","4:13 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:14 PM","Unusual Call Sweep","SLV","49","10/29/2025","Call","Ask","2,499","$507.3K","32,884","38","a day ago","Thursday, October 16, 2025 at 3:59 PM","4:14 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:14 PM","Unusual Call Sweep","GLD","395","10/29/2025","Call","Ask","500","$557.5K","4,285","163","a day ago","Thursday, October 16, 2025 at 3:58 PM","4:14 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:14 PM","Put Sweep","BE","65","03/20/2026","Put","Ask","500","$400K","1,000","4,963","a day ago","Thursday, October 16, 2025 at 3:59 PM","4:14 PM","]"
"","","","","[","Thursday, October 16, 2025 at 4:15 PM","Put Sweep","BE","65","03/20/2026","Put","Ask","500","$400K","1,500","4,963","a day ago","Thursday, October 16, 2025 at 3:59 PM","4:15 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:02 PM","—","Friday, October 17, 2025 at 1:02 PM","Put Sweep","GLD","387","11/21/2025","Put","Ask","1,500","$2M","1,918","0","3 hours ago","Friday, October 17, 2025 at 12:47 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:04 PM","Call Sweep","GLD","350","12/19/2025","Call","Ask","200","$852K","888","6,409","3 hours ago","Friday, October 17, 2025 at 12:49 PM","1:04 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:11 PM","—","Friday, October 17, 2025 at 1:11 PM","Highly Unusual Put Sweep","NVDA","170","11/14/2025","Put","Ask","6,067","$2.5M","6,540","3,827","3 hours ago","Friday, October 17, 2025 at 12:55 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:13 PM","Call Sweep","CRCL","210","11/21/2025","Call","Ask","4,033","$867.1K","4,038","2,818","3 hours ago","Friday, October 17, 2025 at 12:58 PM","1:13 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:18 PM","—","Friday, October 17, 2025 at 1:18 PM","Put Sweep","GLD","385","11/21/2025","Put","Ask","1,500","$1.9M","6,249","12,029","3 hours ago","Friday, October 17, 2025 at 1:03 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:19 PM","Unusual Call Sweep","CRCL","149","10/24/2025","Call","Ask","4,028","$491.4K","4,047","345","3 hours ago","Friday, October 17, 2025 at 1:04 PM","1:19 PM","]"
"","","","","[","Friday, October 17, 2025 at 1:22 PM","Call Sweep","META","700","10/24/2025","Call","Ask","200","$415K","804","3,577","3 hours ago","Friday, October 17, 2025 at 1:07 PM","1:22 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:26 PM","—","Friday, October 17, 2025 at 1:26 PM","Call Sweep","AAPL","255","11/21/2025","Call","Above","4,877","$3.6M","6,493","17,365","3 hours ago","Friday, October 17, 2025 at 1:11 PM","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:36 PM","—","Friday, October 17, 2025 at 1:36 PM","Unusual Call Sweep","GLD","387","10/29/2025","Call","Ask","1,492","$1.3M","2,064","292","3 hours ago","Friday, October 17, 2025 at 1:21 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:38 PM","Call Sweep","TSLA","420","10/24/2025","Call","Ask","200","$548K","9,212","3,716","3 hours ago","Friday, October 17, 2025 at 1:23 PM","1:38 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:43 PM","—","Friday, October 17, 2025 at 1:43 PM","Put Sweep","BE","120","11/21/2025","Put","Ask","419","$1.1M","448","277","3 hours ago","Friday, October 17, 2025 at 1:28 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:45 PM","Put Sweep","NVDA","180","11/07/2025","Put","Above","2,045","$1.3M","13,109","16,047","3 hours ago","Friday, October 17, 2025 at 1:30 PM","1:45 PM","]"
"","","","","[","Friday, October 17, 2025 at 1:48 PM","Put Sweep","GLD","355","11/21/2025","Put","Ask","1,916","$565.2K","4,482","24,246","2 hours ago","Friday, October 17, 2025 at 1:33 PM","1:48 PM","]"
"","","","","[","Friday, October 17, 2025 at 1:49 PM","Call Sweep","GLD","400","01/16/2026","Call","Ask","499","$688.6K","9,839","32,981","2 hours ago","Friday, October 17, 2025 at 1:34 PM","1:49 PM","]"
"","","","","[","Friday, October 17, 2025 at 1:49 PM","Unusual Call Sweep","MSTR","307.5","10/24/2025","Call","Ask","2,877","$1.2M","6,306","588","2 hours ago","Friday, October 17, 2025 at 1:34 PM","1:49 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","1:50 PM","—","Friday, October 17, 2025 at 1:50 PM","Call Sweep","MSFT","520","11/21/2025","Call","Ask","260","$400.4K","471","10,780","2 hours ago","Friday, October 17, 2025 at 1:35 PM","",""
"","","","","[","Friday, October 17, 2025 at 1:50 PM","Put Sweep","TSLA","310","06/18/2026","Put","Ask","207","$472K","209","2,906","2 hours ago","Friday, October 17, 2025 at 1:35 PM","1:50 PM","]"
